Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
114,S3,神算鬼謀,26500,True,S10,八咫烏,25400
115,S10,八咫烏,24300,False,S3,神算鬼謀,25400
116,S37,ヒゲガール,26500,True,S31,新天地の酔蓮,25400
117,S10,千本桜零鬼,28700,True,S29,九州総統連合,26900
118,S7,鸞翔鳳集,26500,False,S27,倭国,27100
119,S17,九州天皇會,28658,False,S33,最後の晩餐,30100
120,S31,愛一,26500,False,S19,狂猫,27100
121,S31,新天地の酔蓮,24300,False,S37,ヒゲガール,25400
122,S29,楽華隊,24300,False,S27,遊楽庵,25900
123,S11,関東ニャン組,22100,True,S21,ゆる〜く,21800
124,S21,花火百景,26571,True,S5,臥龍戴天,25900
125,S7,ひだまりの里,28629,True,S17,薔薇園,27025
126,S10,武装戦線,24300,True,S41,下克上,24900
127,S8,アルナ軍,26500,False,S19,乙女桔梗,27400
128,S13,四国連合,26000,True,S8,天地不焦肆国,24840
129,S4,Z旅団,19800,-1,S27,ネオ・ジオン,22860
130,S13,満足同盟,21800,-1,S4,百万一心,22800
131,S3,鬼兵隊,23700,False,S19,華,24323
132,S4,百万一心,21800,-1,S13,満足同盟,22800
133,S6,創造主,19600,-1,S4,毘沙門天,20200
134,S13,楽園,28200,False,S8,大日本帝國,30100
135,S27,倭国,28200,True,S7,鸞翔鳳集,27600
136,S41,下克上,23800,False,S10,武装戦線,23200
137,S17,薔薇園,25925,False,S7,ひだまりの里,27529
138,S19,狂猫,28200,True,S31,愛一,27600
139,S6,黄昏の旅団,23800,True,S23,鬼神,23100
140,S27,ネオ・ジオン,21860,-1,S4,Z旅団,20800
141,S17,RAVENS,23900,True,S1,すき焼き同盟,20200
142,S8,天地不焦肆国,23740,False,S13,四国連合,24900
143,S21,蟹江警備隊,26075,True,S29,アナハイム,23700
144,S17,チョコ,32100,True,S31,金色の皇翼,31100
145,S7,続、不協和音,29900,True,S35,暁,29100
146,S17,乱れ雪月花,27664,True,S31,義風堂々,26900
147,S17,BASARA,25500,False,S13,念仏喫茶,26436
148,S21,九州酔狂連,21300,-1,S37,武尊会,22177
149,S2,新時代,27778,True,S37,威風凛々,26350
150,S1,毘沙門天,21500,-1,S8,システマ,20200
151,S6,軍神,27700,True,S13,曉風南薫,26400
152,S4,毘沙門天,19200,-1,S6,創造主,20600
153,S19,乱舞,25500,True,S2,エゴイスト,24200
154,S1,すき焼き同盟,19100,False,S17,RAVENS,22800
155,S15,天真爛漫,25500,False,S17,極楽浄土,26400
156,S13,自由の翼,25600,True,S3,成田長親,24600
157,S15,雅,29822,True,S11,RTC,29100
158,S8,システマ,19200,-1,S1,毘沙門天,22500
159,S19,華,25423,True,S3,鬼兵隊,24800
