Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
80,S13,曉風南薫,25300,True,S19,華,24323
81,S35,ZOO,27500,True,S11,RTC,26900
82,S27,不倶戴天,27500,True,S6,化楽天,25900
83,S37,武尊会,19177,-1,S13,満足同盟,20800
84,S19,遊嬉宴楽,25300,False,S17,極楽浄土,26400
85,S17,極楽浄土,27500,True,S19,遊嬉宴楽,26400
86,S35,パイパニック,29700,False,S25,天上天下,31730
87,S2,エゴイスト,23100,True,S21,九州酔狂連,20300
88,S35,太郎丸,29700,False,S43,殺罰,31800
89,S35,太閤立志伝,27500,False,S11,風林火山,28400
90,S9,魔の巣,29750,True,S21,花火百景,27671
91,S37,威風凛々,27450,True,S13,念仏喫茶,26436
92,S29,xxx,29700,True,S25,風神雷神,28152
93,S46,紅龍,31900,True,S4,如水,30563
94,S23,24鯖代表,25300,False,S23,摩利支天,25900
95,S13,念仏喫茶,25336,False,S37,威風凛々,26350
96,S23,摩利支天,27000,True,S23,24鯖代表,26400
97,S8,羅針盤,24800,False,S23,和敬静寂,26200
98,S38,爆弾一味,27000,True,S31,義風堂々,26900
99,S35,光風霽月,29200,True,S10,死兆星,28100
100,S40,龍谷山,27000,False,S21,新日薙帝國,28400
101,S10,死兆星,27000,False,S35,光風霽月,28100
102,S5,白虎隊,22600,False,S17,BASARA,24400
103,S2,天下蒼生,27000,True,S8,天地不焦肆国,24840
104,S6,化楽天,24800,False,S27,不倶戴天,26400
105,S4,多趣味の暇人,27000,True,S17,薔薇園,24825
106,S29,アナハイム,24800,True,S29,楽華隊,23200
107,S27,遊楽庵,27000,False,S6,里見八犬伝,28437
108,S5,臥龍戴天,27000,True,S6,黄昏の旅団,24900
109,S25,風神雷神,27052,False,S29,xxx,28600
110,S21,ゆる〜く,18672,-1,S27,ネオ・ジオン,20860
111,S5,源氏一族2部,27000,False,S21,幸運の大桜,27900
112,S27,酔いどれ屋w,28700,False,S9,武装農民,29600
113,S40,瑞巌寺,28700,True,S33,武田家,26900
114,S3,神算鬼謀,28700,True,S27,倭国,27100
115,S10,八咫烏,22100,False,S17,RAVENS,22715
116,S37,ヒゲガール,24300,False,S10,武装戦線,25400
117,S10,千本桜零鬼,28700,True,S7,鸞翔鳳集,27600
118,S7,鸞翔鳳集,26500,False,S10,千本桜零鬼,27600
119,S17,九州天皇會,28658,True,S19,鬼島津,27400
120,S31,愛一,26500,True,S31,新天地の酔蓮,25400
121,S31,新天地の酔蓮,24300,False,S31,愛一,25400
122,S29,楽華隊,22100,False,S29,アナハイム,23700
123,S11,関東ニャン組,24297,True,S25,勝鬨で候,24000
124,S21,花火百景,26571,False,S9,魔の巣,28650
125,S7,ひだまりの里,26429,False,S8,アルナ軍,27600
126,S10,武装戦線,26500,True,S37,ヒゲガール,25400
127,S8,アルナ軍,28700,True,S7,ひだまりの里,27529
128,S13,四国連合,26000,True,S35,おもち,25767
129,S4,Z旅団,17800,-1,S3,成田長親,22400
130,S13,満足同盟,19800,-1,S37,武尊会,20177
131,S3,鬼兵隊,23700,True,S4,百万一心,20800
132,S4,百万一心,19700,False,S3,鬼兵隊,22600
133,S6,創造主,19603,True,S1,毘沙門天,20500
134,S13,楽園,28200,False,S27,ひよこ隊,29600
135,S27,倭国,26000,False,S3,神算鬼謀,27600
136,S41,下克上,26000,True,S21,蟹江警備隊,24975
137,S17,薔薇園,23725,False,S4,多趣味の暇人,25900
138,S19,狂猫,28200,False,S7,天下人,29100
139,S6,黄昏の旅団,23800,False,S5,臥龍戴天,25900
140,S27,ネオ・ジオン,19860,-1,S21,ゆる〜く,19672
141,S17,RAVENS,23815,True,S10,八咫烏,23200
142,S8,天地不焦肆国,23740,False,S2,天下蒼生,25900
143,S21,蟹江警備隊,23875,False,S41,下克上,24900
144,S17,チョコ,29900,False,S25,鷹の団,30600
145,S7,続、不協和音,27700,False,S9,月下翼松,29100
146,S17,乱れ雪月花,27664,False,S15,雅,28722
147,S17,BASARA,25500,True,S5,白虎隊,23700
148,S21,九州酔狂連,19200,False,S2,エゴイスト,22000
149,S2,新時代,27778,False,S31,金色の皇翼,28980
150,S1,毘沙門天,19400,False,S6,創造主,18503
151,S6,軍神,27700,False,S19,絆2,28900
152,S4,毘沙門天,17100,-1,S1,すき焼き同盟,18185
153,S19,乱舞,25500,True,S10,魔苦土那瑠怒,23500
154,S1,すき焼き同盟,17185,-1,S4,毘沙門天,18100
155,S15,天真爛漫,25500,True,S13,自由の翼,24500
156,S13,自由の翼,23400,False,S15,天真爛漫,24400
157,S15,雅,29822,True,S17,乱れ雪月花,28764
158,S8,システマ,17200,-1,S23,鬼神,21000
159,S19,華,23223,False,S13,曉風南薫,24200
