,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
150,S1,毘沙門天,23500,-1,S37,武尊会,23177
151,S6,軍神,27700,False,S37,疾風迅雷,28500
152,S4,毘沙門天,21200,-1,S8,システマ,21200
153,S19,乱舞,25500,False,S9,月下翼松,25800
154,S1,すき焼き同盟,21200,-1,S27,ネオ・ジオン,23860
155,S15,天真爛漫,27700,False,S7,天下人,28000
156,S13,自由の翼,23400,True,S11,関東ニャン組,22100
157,S15,雅,27622,True,S23,摩利支天,27000
158,S8,システマ,21200,-1,S4,毘沙門天,21200
159,S19,華,25423,False,S17,乱れ雪月花,25464
