,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
146,S17,三方原,20500,False,S7,真田華撃団,20500
147,S31,天鵞絨葵,18300,False,S15,ゆるキャン,8800
148,S7,真田華撃団,20500,True,S17,三方原,20500
149,S10,覇王,20500,True,S5,華笠衆,20800
150,S47,錦の御旗,22700,True,S45,飛春の野望,22500
151,S7,天狼衆,18300,True,S13,関東同盟,18800
152,S38,天下統一,18300,True,S27,百鬼夜行竜王,19300
153,S1,楽しく遊ぼう,20500,True,S7,歌舞伎衆,20800
154,S44,金吾丸,22700,True,S49,春夏秋冬,22500
155,S31,北陸帝国,18300,True,S38,侃侃貫徹,8800
156,S39,武田騎馬隊,20500,True,S37,千心夢楽,20300
157,S35,義義義,20500,True,S25,武神,20800
158,S11,天下布武1,22700,False,S4,天下静謐,22700
159,S13,六文銭,20500,True,S9,八百万の民,20800
