Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
47,S33,クロ一家,24000,True,S23,雷迅雷鳴,22100
48,S47,怒髪天,27941,False,S19,其除如林,31200
49,S19,大義名分,19100,True,S40,蒼炎,18000
50,S2,一騎当千,23500,False,S15,朧桜,24800
51,S40,百鬼夜行,23500,True,S29,一番槍,22400
52,S10,居酒屋横丁,21300,True,S3,毘沙門天,20400
53,S25,梅恋峰,23500,False,S10,武田一族,25600
54,S37,XJAPAN,23500,False,S3,暁,24800
55,S29,一番槍,21300,False,S40,百鬼夜行,22400
56,S19,無道,21300,False,S3,キャベツ太郎,22100
57,S38,二天一流道場,21300,False,S25,四魔貴族,22100
58,S19,其除如林,32300,True,S47,怒髪天,29041
59,S3,天神風,16900,False,S31,無窮の夢,18200
60,S40,蒼炎,16900,False,S19,大義名分,18000
61,S33,白夜の砦,23500,False,S29,寝具連合,24800
62,S29,白夜の風,23500,True,S25,武神,21900
63,S9,黒母衣衆,21315,True,S46,蒼龍,20400
64,S39,天下布武,18600,False,S31,北陸帝国,19400
65,S19,翠虎軍,20800,True,S39,少年探偵団,19200
66,S9,月華,20800,True,S29,紫,18720
67,S9,八百万の民,20800,False,S35,義義義,21600
68,S25,慈愛への旅路,20785,True,S46,蒼穹,19200
69,S7,歌舞伎衆,20800,True,S3,宵闇の八咫烏,18766
70,S35,八重椿,25200,False,S43,花魁道中,26300
71,S39,毘、北陸軍談,20800,False,S17,乾坤一擲,21200
72,S29,感謝祭,20800,True,S19,天六大魔王,19200
73,S17,漆黒の軍団,23000,False,S21,蝉時雨,23900
74,S31,雅治の家,23000,True,S15,和国一門,22600
75,S43,花魁道中,27400,True,S35,八重椿,26300
76,S25,梅の花,27400,True,S47,錦の御旗,26058
77,S5,華笠衆,20800,True,S6,つの将軍,18700
78,S25,武神,20800,False,S29,白夜の風,22400
79,S47,新撰組,23000,False,S39,武田騎馬隊,23800
80,S45,鳳仙花,22500,False,S13,万里一空,23600
81,S37,千心夢楽,20265,False,S43,犬夜叉,21400
82,S13,万里一空,24700,True,S45,鳳仙花,23600
83,S48,笑点,22500,False,S29,百花繚乱,23900
84,S33,天一,22442,False,S42,ぱんころ軍,23400
85,S45,飛春の野望,24633,True,S41,自由無言同盟,23600
86,S27,新立呑屋連合,18100,False,S11,鎮西一,19500
87,S46,黒龍,22500,True,S38,天下統一,21635
88,S3,成田長季,26900,False,S40,春夏秋冬,28300
89,S43,犬夜叉,22500,True,S37,千心夢楽,21365
90,S46,蒼穹,18100,False,S25,慈愛への旅路,19685
91,S41,自由無言同盟,22500,False,S45,飛春の野望,23533
92,S39,少年探偵団,18100,False,S19,翠虎軍,19700
93,S19,天六大魔王,18100,False,S29,感謝祭,19700
94,S29,天下統一,15900,False,S6,興国寺城,17300
95,S49,春夏秋冬,24700,True,S21,白浜,23900
96,S43,まほろば,24200,True,S4,狭間,22900
97,S5,豆柴,22000,False,S40,朱雀,23183
98,S1,§百花繚乱§,28600,True,S15,風林火山,29200
99,S6,つの将軍,17600,False,S5,華笠衆,19700
100,S15,上州箕輪衆,22000,False,S45,勇往邁進,23014
101,S17,千本桜,24117,False,S33,百折不撓,25600
102,S1,七福神,13200,False,S2,ママの野望,16400
103,S41,天下無双,21935,False,S13,ジェダイ,22995
104,S40,朱雀,24283,True,S5,豆柴,23100
105,S19,北陸遊撃隊,22000,True,S21,百鬼夜行新生,20679
106,S29,紫,17620,False,S9,月華,19700
107,S45,勇往邁進,24114,True,S15,上州箕輪衆,23100
108,S41,あべ内閣,19800,False,S33,破軍の星,20900
109,S38,伏見稲荷,19800,False,S38,侃侃貫徹,19900
110,S33,破軍の星,22000,True,S41,あべ内閣,20900
111,S3,宵闇の八咫烏,17666,False,S7,歌舞伎衆,19700
112,S3,暁,25900,True,S37,XJAPAN,24600
113,S40,朱雀親衛隊,19300,False,S15,ゆるキャン,19900
114,S31,天晴れ,19300,True,S2,第六天魔王,16800
115,S15,風林火山,28100,False,S1,§百花繚乱§,27500
116,S31,無窮の夢,19300,True,S3,天神風,18000
117,S15,和国一門,21500,False,S31,雅治の家,21900
118,S42,魑魅魍魎,17100,True,S27,百鬼夜行竜王,13900
119,S41,月華衆,19300,False,S8,わくわく広場,20700
120,S27,百鬼夜行竜王,12800,False,S42,魑魅魍魎,16000
121,S29,寝具連合,25900,True,S33,白夜の砦,24600
122,S39,風林火山,19300,False,S2,花,20700
123,S46,蒼龍,19300,False,S9,黒母衣衆,20215
124,S27,鬼殺隊,12700,False,S31,天鵞絨葵,17200
125,S3,毘沙門天,19300,False,S10,居酒屋横丁,20200
126,S15,朧桜,25900,True,S2,一騎当千,24600
127,S2,洒々落々,25900,False,S11,坂東武者,26500
128,S4,覇道流れ組,27600,False,S11,やみりん,27300
129,S3,キャベツ太郎,23200,True,S19,無道,22400
130,S42,相模国,21000,False,S43,モヒカン団,22900
131,S15,ゆるキャン,21000,True,S40,朱雀親衛隊,20400
132,S11,坂東武者,27600,True,S2,洒々落々,27000
133,S38,侃侃貫徹,21000,True,S38,伏見稲荷,20900
134,S21,戦国の夜明け,25400,True,S38,猫屋敷,25196
135,S23,雷迅雷鳴,21000,False,S33,クロ一家,22900
136,S39,RE・梁山泊,25400,False,S1,巨砲爆裂,26100
137,S7,織田家,21000,False,S13,関東同盟,22139
138,S13,月華美刀,23200,False,S23,月面歩行,25504
139,S6,ヴェルサーチ,23200,False,S11,【沙羅双樹】,23900
140,S25,四魔貴族,23200,True,S38,二天一流道場,22400
141,S23,天運懺悔,23200,False,S42,さつまいも,24300
142,S42,さつまいも,25400,True,S23,天運懺悔,24300
143,S13,関東同盟,23239,True,S7,織田家,22100
144,S4,天下静謐,27100,True,S44,金吾丸,26000
145,S35,治国平天下,18300,True,S21,華光燐,18500
146,S17,三方原,20567,False,S1,楽しく遊ぼう,21600
147,S31,天鵞絨葵,18300,True,S27,鬼殺隊,13800
148,S7,真田華撃団,27100,True,S4,月夜の光,25600
149,S10,覇王,20500,False,S9,漢龍関,21200
150,S47,錦の御旗,24958,False,S25,梅の花,26300
151,S7,天狼衆,22661,False,S15,合縁奇縁,23900
152,S38,天下統一,20535,False,S46,黒龍,21400
153,S1,楽しく遊ぼう,22700,True,S17,三方原,21667
154,S44,金吾丸,24900,False,S4,天下静謐,26000
155,S31,北陸帝国,20500,True,S39,天下布武,19700
156,S39,武田騎馬隊,24900,True,S47,新撰組,24100
157,S35,義義義,22700,True,S9,八百万の民,21900
158,S11,天下布武1,20500,False,S5,陽炎,21200
159,S13,六文銭,22700,True,S27,山ノ手社畜,21700
