Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
47,S43,バリカン団,15746,False,S49,新撰組,16500
48,S31,鏡華水月,17400,True,S13,島津の鬼,17000
49,S29,月下雷鳴,17300,False,S29,戦国自衛隊,18200
50,S51,猪鹿蝶,19600,False,S50,雲心月性,21200
51,S49,餡掛け,15200,True,S35,煌めき会,14800
52,S33,ゴリラ,21800,True,S45,雪月花,20900
53,S47,イエズス会,15200,False,S45,卍連合會,16300
54,S33,不知火,17341,False,S7,駿河,17800
55,S38,紺碧会,15200,True,S48,新撰組,13100
56,S6,六文銭,15200,False,S50,おさんぽ,16500
57,S45,卍連合會,17400,True,S47,イエズス会,16300
58,S39,真田六文銭,21800,True,S50,花天月地,20400
59,S42,鏡花水月,17400,False,S45,英国国教会,19000
60,S11,杜鵑,15200,False,S50,鳳仙,15500
61,S27,鉄華団,21800,True,S47,島津連合,20200
62,S49,一騎当千,17459,True,S5,シモちゃん,17000
63,S49,楽天カード万,17400,False,S41,天真爛漫,19000
64,S33,KAME,14700,False,S10,紫陽花,15800
65,S40,花鳥風月,14700,False,S35,闘源郷,15800
66,S23,上杉家,12500,False,S45,聖帝騎馬隊,13600
67,S47,天下布武,19095,False,S45,爪紅,20400
68,S27,健康一番,19100,True,S51,ロンきーず,18200
69,S21,関東卍會,16900,False,S50,幕府ちくの,18200
70,S10,紫陽花,16900,True,S33,KAME,15800
71,S47,島津連合,19100,False,S27,鉄華団,20700
72,S49,足柄幕府,16900,False,S52,コツコツ部屋,18200
73,S41,破天荒,16900,True,S35,温めますか,15805
74,S45,聖帝騎馬隊,14700,True,S23,上杉家,13600
75,S35,温めますか,14705,False,S41,破天荒,15800
76,S35,闘源郷,16900,True,S40,花鳥風月,15800
77,S51,のぼうの城,19100,False,S45,聖帝銃士隊,20000
78,S23,織田一家,16900,False,S33,聖ライス皇国,18000
79,S33,聖ライス皇国,19100,True,S23,織田一家,18000
80,S13,六分の一殿,23000,True,S50,玉砕,24400
81,S27,四国連合,18600,True,S21,DDD,17300
82,S23,国士無双,16400,False,S19,維新の嵐,17500
83,S23,じじいの罠,18600,True,S44,武装戦線,17000
84,S7,薩長同盟,18600,True,S46,真田丸,17657
85,S2,熊井一家,18600,True,S15,未蘭聖教徒,17500
86,S25,周防国,16400,True,S7,修羅の国,14800
87,S15,未蘭聖教徒,16400,False,S2,熊井一家,17500
88,S4,乃木,14200,False,S8,天下布武,14800
89,S23,天下人,18600,True,S10,秋姫親衛隊,17054
90,S9,豚骨,12000,False,S38,聖地,13800
91,S19,維新の嵐,18600,True,S23,国士無双,17500
92,S48,新撰組,12000,False,S38,紺碧会,14100
93,S11,月夜,18600,False,S2,花ch,19500
94,S4,天空の華園,23000,True,S48,行雲流水,21700
95,S5,六文銭,18600,False,S39,花鳥風月,19500
96,S31,御伽衆,15900,True,S33,百万石猫侍,15100
97,S1,大和政権,20300,False,S45,関東警備,22200
98,S8,くまモン,18046,True,S19,新撰組,16900
99,S6,釈迦,13700,False,S42,獏羅天,15100
100,S7,修羅の国,13700,False,S25,周防国,15300
101,S13,島津の鬼,15900,False,S31,鏡華水月,16300
102,S8,天下布武,15900,True,S4,乃木,15300
103,S33,姫沙羅,22500,True,S27,桜本隊大本営,21700
104,S37,アインズ,13700,False,S54,大人の社交場,15414
105,S5,シモちゃん,15900,False,S49,一騎当千,16359
106,S10,秋姫親衛隊,15954,False,S23,天下人,17500
107,S44,武装戦線,15900,False,S23,じじいの罠,17500
108,S2,房総半島連盟,22429,True,S5,新撰組,21700
109,S53,神々の系譜,20371,True,S37,飛信隊,19500
110,S52,天下布武,20325,True,S52,ZOO,18700
111,S35,煌めき会,13700,False,S49,餡掛け,14100
112,S52,仁月,21975,True,S17,覇王,20000
113,S31,月下美人,15400,True,S44,毘沙門天,14600
114,S49,夜の月の光,19800,True,S15,乱世之奸雄,19000
115,S49,新撰組,17600,True,S43,バリカン団,16846
116,S50,おさんぽ,17600,True,S6,六文銭,16300
117,S53,表裏中一体,19800,True,S48,新生松下村塾,19000
118,S42,大和,17600,True,S45,朱雀,16800
119,S52,ZOO,17600,False,S52,天下布武,19225
120,S42,・第天空・,17600,False,S46,農家牧場物語,18700
121,S44,はぐれ雲,17600,True,S7,百万一心,16800
122,S5,無課金同盟,15354,False,S17,天下無双,16800
123,S46,農家牧場物語,19800,True,S42,・第天空・,18700
124,S17,上田衆,19763,True,S41,はのはの,19000
125,S31,気心隊,13200,False,S48,王下七武海,14300
126,S45,雪月花,19800,False,S33,ゴリラ,20700
127,S48,王下七武海,15400,True,S31,気心隊,14300
128,S38,聖地,14900,True,S9,豚骨,13100
129,S50,幕府ちくの,19300,True,S21,関東卍會,18000
130,S29,戦国自衛隊,19300,True,S29,月下雷鳴,18400
131,S7,一寸一服,14900,True,S46,戦乱の世,11600
132,S50,猪突猛進,17137,True,S52,黒炎,16000
133,S44,喜怒哀楽,14900,True,S50,疾風迅雷神,13300
134,S33,菊一文字,14900,False,S39,自ゆう,15596
135,S45,爪紅,21500,True,S47,天下布武,20195
136,S52,煌星,19300,True,S50,樂園,17700
137,S25,唯我独尊,14900,True,S48,火鈴,11100
138,S51,北斗の庵,17100,True,S37,白虎隊,15500
139,S46,戦乱の世,10500,False,S7,一寸一服,13800
140,S52,黒炎,14900,False,S50,猪突猛進,16037
141,S52,コツコツ部屋,19300,True,S49,足柄幕府,18000
142,S51,ロンきーず,17100,False,S27,健康一番,18000
143,S50,花天月地,19300,False,S39,真田六文銭,20700
144,S46,真田丸,16557,False,S7,薩長同盟,17500
145,S52,お嬢様部,12147,False,S42,優駿,13300
146,S42,桃色の河馬,12200,False,S46,クロスギルド,13386
147,S37,白虎隊,14400,False,S51,北斗の庵,16000
148,S48,火鈴,10000,False,S25,唯我独尊,13800
149,S21,島津,16600,False,S50,明倫館,17700
150,S50,疾風迅雷神,12200,False,S44,喜怒哀楽,13800
151,S50,明倫館,18800,True,S21,島津,17700
152,S40,砦をまもるよ,18800,True,S40,チカニバル,17300
153,S54,大人の社交場,16514,True,S37,アインズ,14800
154,S50,鳳仙,16600,True,S11,杜鵑,16300
155,S39,自ゆう,16696,True,S33,菊一文字,16000
156,S46,クロスギルド,14486,True,S42,桃色の河馬,13300
157,S50,樂園,16600,False,S52,煌星,18200
158,S42,優駿,14400,True,S52,お嬢様部,13247
159,S54,海中庭園,18800,False,S5,辺張上等,20000
