Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
36,S41,はのはの,19000,True,S17,天下無双,17900
37,S45,英国国教会,19000,False,S33,姫沙羅,20300
38,S7,百万一心,16800,False,S15,乱世之奸雄,17900
39,S48,新生松下村塾,19000,False,S27,桜本隊大本営,20600
40,S41,天真爛漫,19000,True,S19,新撰組,18000
41,S50,雲心月性,21200,True,S2,花ch,20600
42,S1,五穀豊穣,19000,True,S5,シモちゃん,18100
43,S44,蒼天,21200,False,S50,玉砕,23300
44,S17,天下無双,16800,False,S41,はのはの,17900
45,S46,〜燎〜,21200,False,S39,翼君,21100
46,S19,新撰組,16900,False,S41,天真爛漫,17900
47,S43,バリカン団,16846,True,S37,アインズ,15900
48,S31,鏡華水月,16300,True,S23,上杉家,14700
49,S29,月下雷鳴,18400,False,S51,のぼうの城,19100
50,S51,猪鹿蝶,20700,False,S48,鷹の団,23300
51,S49,餡掛け,14100,False,S42,大和,15400
52,S33,ゴリラ,20700,True,S42,・第天空・,19800
53,S47,イエズス会,16300,False,S42,鏡花水月,17400
54,S33,不知火,18500,True,S49,一騎当千,17400
55,S38,紺碧会,14100,False,S33,菊一文字,14900
56,S6,六文銭,16300,False,S49,夜の月の光,17600
57,S45,卍連合會,16300,False,S52,煌星,17100
58,S39,真田六文銭,20700,True,S27,健康一番,19100
59,S42,鏡花水月,18500,True,S47,イエズス会,17400
60,S11,杜鵑,16300,False,S50,幕府ちくの,17100
61,S27,鉄華団,20700,True,S29,戦国自衛隊,19300
62,S49,一騎当千,16300,False,S33,不知火,17400
63,S49,楽天カード万,18500,False,S45,雪月花,19800
64,S33,KAME,15800,False,S46,真田丸,16557
65,S40,花鳥風月,15800,False,S50,樂園,16600
66,S23,上杉家,13600,False,S31,鏡華水月,15200
67,S47,天下布武,20195,True,S9,花鳥風月,18900
68,S27,健康一番,18000,False,S39,真田六文銭,19600
69,S21,関東卍會,18000,True,S37,白虎隊,16600
70,S10,紫陽花,15800,True,S38,聖地,14900
71,S47,島津連合,20200,True,S53,表裏中一体,19800
72,S49,足柄幕府,18000,False,S50,花天月地,19300
73,S41,破天荒,15800,False,S51,ロンきーず,17100
74,S45,聖帝騎馬隊,13600,False,S39,自ゆう,14496
75,S35,温めますか,15805,False,S40,砦をまもるよ,16600
76,S35,闘源郷,15800,False,S33,聖ライス皇国,16900
77,S51,のぼうの城,20200,True,S29,月下雷鳴,19500
78,S23,織田一家,18000,True,S52,黒炎,17100
79,S33,聖ライス皇国,18000,True,S35,闘源郷,16900
80,S13,六分の一殿,21900,True,S43,コアラの行進,23300
81,S27,四国連合,17500,True,S42,獏羅天,16200
82,S23,国士無双,17500,False,S42,朱雀,18900
83,S23,じじいの罠,17500,False,S37,深山幽谷,18900
84,S7,薩長同盟,17500,True,S8,天下布武,15900
85,S2,熊井一家,17500,True,S6,釈迦,15900
86,S25,周防国,15300,False,S19,維新の嵐,16400
87,S15,未蘭聖教徒,17500,False,S45,聖帝銃士隊,18900
88,S4,乃木,15300,True,S48,火鈴,12200
89,S23,天下人,17500,False,S39,花鳥風月,18400
90,S9,豚骨,13100,False,S31,御伽衆,13700
91,S19,維新の嵐,17500,True,S25,周防国,16400
92,S48,新撰組,13100,False,S50,疾風迅雷神,12200
93,S11,月夜,19700,False,S42,網走幼稚園,23300
94,S4,天空の華園,21900,True,S48,加賀百万石,23300
95,S5,六文銭,19700,True,S7,駿河,18900
96,S31,御伽衆,14800,True,S9,豚骨,14200
97,S1,大和政権,21400,True,S47,義楽庵,20600
98,S8,くまモン,16946,False,S53,神々の系譜,18171
99,S6,釈迦,14800,False,S2,熊井一家,16400
100,S7,修羅の国,14800,False,S10,秋姫親衛隊,15954
101,S13,島津の鬼,17000,True,S33,百万石猫侍,16200
102,S8,天下布武,14800,False,S7,薩長同盟,16400
103,S33,姫沙羅,21400,True,S45,英国国教会,20100
104,S37,アインズ,14800,False,S43,バリカン団,15746
105,S5,シモちゃん,17000,False,S1,五穀豊穣,17900
106,S10,秋姫親衛隊,17054,True,S7,修羅の国,15900
107,S44,武装戦線,17000,False,S8,暇潰倶楽部,18400
108,S2,房総半島連盟,21329,True,S38,ヤックル,20100
109,S53,神々の系譜,19271,True,S8,くまモン,18046
110,S52,天下布武,19200,False,S52,仁月,19800
111,S35,煌めき会,14800,True,S46,戦乱の世,12700
112,S52,仁月,20900,True,S52,天下布武,20300
113,S31,月下美人,14300,True,S52,お嬢様部,14347
114,S49,夜の月の光,18700,True,S6,六文銭,17400
115,S49,新撰組,16500,True,S25,唯我独尊,14900
116,S50,おさんぽ,16500,True,S44,喜怒哀楽,14900
117,S53,表裏中一体,18700,False,S47,島津連合,19100
118,S42,大和,16500,True,S49,餡掛け,15200
119,S52,ZOO,18700,True,S51,北斗の庵,17100
120,S42,・第天空・,18700,False,S33,ゴリラ,19600
121,S44,はぐれ雲,16500,True,S48,王下七武海,15400
122,S5,無課金同盟,16454,False,S46,農家牧場物語,17600
123,S46,農家牧場物語,18700,True,S5,無課金同盟,17554
124,S17,上田衆,18700,True,S50,猪突猛進,17100
125,S31,気心隊,14300,True,S42,桃色の河馬,14400
126,S45,雪月花,20900,True,S49,楽天カード万,19600
127,S48,王下七武海,14300,False,S44,はぐれ雲,15400
128,S38,聖地,13800,False,S10,紫陽花,14700
129,S50,幕府ちくの,18200,True,S11,杜鵑,17400
130,S29,戦国自衛隊,18200,False,S27,鉄華団,19600
131,S7,一寸一服,13800,True,S42,優駿,14400
132,S50,猪突猛進,16000,False,S17,上田衆,17600
133,S44,喜怒哀楽,13800,False,S50,おさんぽ,15400
134,S33,菊一文字,16000,True,S38,紺碧会,15200
135,S45,爪紅,20400,True,S52,コツコツ部屋,19300
136,S52,煌星,18200,True,S45,卍連合會,17400
137,S25,唯我独尊,13800,False,S49,新撰組,15400
138,S51,北斗の庵,16000,False,S52,ZOO,17600
139,S46,戦乱の世,11600,False,S35,煌めき会,13700
140,S52,黒炎,16000,False,S23,織田一家,16900
141,S52,コツコツ部屋,18200,False,S45,爪紅,19300
142,S51,ロンきーず,18200,True,S41,破天荒,16900
143,S50,花天月地,20400,True,S49,足柄幕府,19100
144,S46,真田丸,17657,True,S33,KAME,16900
145,S52,お嬢様部,13247,False,S31,月下美人,13200
146,S42,桃色の河馬,13300,False,S31,気心隊,13200
147,S37,白虎隊,15500,False,S21,関東卍會,16900
148,S48,火鈴,11100,False,S4,乃木,14200
149,S21,島津,17700,False,S2,相模国,18400
150,S50,疾風迅雷神,13300,True,S48,新撰組,14200
151,S50,明倫館,17700,False,S54,海中庭園,18800
152,S40,砦をまもるよ,17700,True,S35,温めますか,16905
153,S54,大人の社交場,15500,True,S46,クロスギルド,14400
154,S50,鳳仙,15500,False,S38,白虎,16700
155,S39,自ゆう,15596,True,S45,聖帝騎馬隊,14700
156,S46,クロスギルド,13300,False,S54,大人の社交場,14400
157,S50,樂園,17700,True,S40,花鳥風月,16900
158,S42,優駿,13300,False,S7,一寸一服,12700
159,S54,海中庭園,19900,True,S50,明倫館,18800
