Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
96,S4,無給休暇,20800,True,S46,虹霧島,16849
97,S51,新女神転生,3900,-1,S54,チカニバル2,5600
98,S51,晴天霹靂,5600,-1,S54,孤狼の血,5026
99,S11,ねこ団,14200,False,S55,武田家,14600
100,S53,おにぎり,9774,True,S44,スナイパー,9300
101,S15,紅魔曇那,9800,False,S53,葉月,11569
102,S55,新信長の野望,3600,-1,S43,武神姫,5200
103,S6,皇国軍,18600,True,S55,風林火山,17300
104,S3,西本願寺宗家,20800,True,S55,妖煌の摩天楼,17300
105,S1,獅子奮迅,14200,True,S54,天歌夢奏,12843
106,S5,れいれい,18600,True,S49,東海一,20000
107,S31,奥州守護隊,16400,True,S53,花魁,14600
108,S41,極楽桜花,16400,True,S5,整武隊,14800
109,S3,Rena軍,20800,True,S54,真聖育成部隊,17300
110,S9,イニ義,18600,True,S56,天地人,18619
111,S4,十万一心,20751,True,S41,修羅,17265
112,S9,農民,7396,False,S38,Largo,9500
113,S4,空腹虫,3200,-1,S40,南国丸,3296
114,S11,水車,3400,-1,S41,桃源郷サブ,6921
115,S43,焔,11500,True,S8,梁山泊,10313
116,S37,八咫烏,20300,True,S39,六文銭,17800
117,S38,仔猫屋敷,13700,True,S47,りつ村,11900
118,S6,薩摩集,11500,False,S56,戦国義心,13772
119,S8,梁山泊,9213,False,S43,焔,10400
120,S6,とりま同盟,15900,True,S53,飛翔隊,15100
121,S5,整武隊,13700,False,S41,極楽桜花,15300
122,S39,攻城は昼,15981,True,S55,酒と肴,14600
123,S6,新・酒池肉林,9387,False,S5,猫もふもふ,10400
124,S39,昴の星,3100,-1,S21,秋天一碧,6484
125,S5,猫もふもふ,11500,True,S6,新・酒池肉林,10487
126,S37,行雲流水,13700,True,S51,我武者羅,13330
127,S3,雛桜,9300,False,S1,白地城,9900
128,S1,白地城,11000,True,S3,雛桜,10400
129,S56,桜花乱舞,15400,True,S51,珍棒會,14600
130,S39,桜花爛漫,11000,False,S51,六文銭,12400
131,S43,ゆっくり党,8604,False,S40,徳川幕府,9552
132,S56,武装戦線,15400,False,S58,戦争屋,16400
133,S56,アルデンテ,13200,False,S57,竜宮城,13800
134,S56,島津家,15400,True,S55,夢幻泡影,14176
135,S51,青天の霹靂,17600,True,S50,毘沙門天,16100
136,S57,龍の里,15400,True,S53,那月邪夢,13800
137,S58,戦争屋,17500,True,S56,武装戦線,16500
138,S21,味噌カツ帝国,17600,True,S49,戦国の休憩所,16300
139,S53,餓狼,11000,True,S53,白夜鬼神,9700
140,S44,華,11043,True,S55,百鬼夜行,9700
141,S10,まったり野望,2800,-1,S43,鷹,6900
142,S56,天地人,17519,False,S9,イニ義,17500
143,S56,暴力反対,17600,True,S58,夜凪,15900
144,S56,戦国義心,14872,True,S6,薩摩集,12600
145,S58,夜凪,14800,False,S56,暴力反対,16500
146,S40,男の修行,17100,True,S48,スナック森蘭,16100
147,S57,鬼神,12700,True,S48,国士無双,11600
148,S41,自田無言同盟,12700,True,S10,稲葉の白兎,11600
149,S2,戦国の休憩所,2300,-1,S9,挑,6100
150,S40,伊賀甲賀忍法,12728,True,S47,毘沙門天,11308
151,S56,悪鬼羅刹,12700,False,S48,ロンちゃんズ,14191
152,S57,加賀産上,12632,True,S53,不惜身命,11414
153,S40,南国丸,2296,-1,S4,空腹虫,4200
154,S53,那月邪夢,12700,False,S57,龍の里,14300
155,S10,稲葉の白兎,10500,False,S41,自田無言同盟,11600
156,S48,国士無双,10500,False,S57,鬼神,11600
157,S53,葉月,12669,True,S15,紅魔曇那,10900
158,S57,毘・北陸軍談,12731,True,S23,百鬼夜行,11700
159,S57,竜宮城,14900,True,S56,アルデンテ,14300
