,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
91,S42,自由の翼,8100,False,S6,新・酒池肉林,9387
92,S41,桃源郷サブ,8021,False,S43,焔,9300
93,S44,スナイパー,10400,False,S10,稲葉の白兎,10500
94,S48,月光,12500,False,S38,以心伝心,12568
95,S54,孤狼の血,6100,False,S53,おにぎり,7600
96,S4,無給休暇,18600,True,S48,スナック森蘭,17200
97,S51,新女神転生,5900,-1,S4,空腹虫,5200
98,S51,晴天霹靂,7600,-1,S43,武神姫,6200
99,S11,ねこ団,14200,True,S50,鈴蘭学園,13544
100,S53,おにぎり,7600,True,S54,孤狼の血,6100
101,S15,紅魔曇那,12000,False,S56,悪鬼羅刹,12700
102,S55,新信長の野望,5600,-1,S40,南国丸,4296
103,S6,皇国軍,16400,True,S55,武田家,15700
104,S3,西本願寺宗家,18600,True,S48,加賀野菜,17482
105,S1,獅子奮迅,14200,False,S39,攻城は昼,13781
106,S5,れいれい,16400,True,S48,新翼姫,16700
107,S31,奥州守護隊,14200,True,S54,天歌夢奏,13943
108,S41,極楽桜花,16400,False,S9,イニ義,16400
109,S3,Rena軍,18600,True,S51,新選組猫隊,17200
110,S9,イニ義,16400,True,S41,極楽桜花,16400
111,S4,十万一心,18551,True,S49,鬼猫城,17853
112,S9,農民,9596,False,S43,ゆっくり党,8604
113,S4,空腹虫,5200,-1,S51,新女神転生,5900
114,S11,水車,5400,-1,S21,秋天一碧,7484
115,S43,焔,9300,True,S41,桃源郷サブ,8021
116,S37,八咫烏,18100,True,S55,風林火山,18400
117,S38,仔猫屋敷,11500,True,S47,秘境,11300
118,S6,薩摩集,13700,False,S11,楽市楽座,14500
119,S8,梁山泊,9213,True,S40,春夏秋冬倉庫,9100
120,S6,とりま同盟,13700,True,S52,三英傑,13500
121,S5,整武隊,13700,True,S54,上善如水,14000
122,S39,攻城は昼,13781,True,S1,獅子奮迅,14200
123,S6,新・酒池肉林,9387,True,S42,自由の翼,8100
124,S39,昴の星,5100,-1,S54,チカニバル2,6600
125,S5,猫もふもふ,9300,True,S49,毘沙門天,8098
126,S37,行雲流水,11500,True,S42,ぱん親衛隊,11800
127,S3,雛桜,9300,True,S50,雲心親衛隊,8700
128,S1,白地城,11000,False,S53,ほたるの里k,11300
129,S56,桜花乱舞,13200,True,S40,伊賀甲賀忍法,12728
130,S39,桜花爛漫,13200,False,S56,アルデンテ,13200
131,S43,ゆっくり党,8604,True,S9,農民,9596
132,S56,武装戦線,15400,True,S50,晴天の霹靂,16200
133,S56,アルデンテ,13200,True,S39,桜花爛漫,13200
134,S56,島津家,15400,False,S46,虹霧島,15749
135,S51,青天の霹靂,15400,True,S47,越後平野,16200
136,S57,龍の里,15400,False,S21,味噌カツ帝国,15400
137,S58,戦争屋,15300,True,S48,ロンちゃんズ,15291
138,S21,味噌カツ帝国,15400,True,S57,龍の里,15400
139,S53,餓狼,8800,True,S39,日ノ本,10002
140,S44,華,11000,False,S55,天使の森,11800
141,S10,まったり野望,4800,-1,S9,挑,7100
142,S56,天地人,17519,True,S54,真聖育成部隊,18400
143,S56,暴力反対,15400,True,S53,花魁,15700
144,S56,戦国義心,14872,False,S50,毘沙門天,15000
145,S58,夜凪,14800,True,S35,風神雷神,15000
146,S40,男の修行,14900,True,S54,ピクニック,15200
147,S57,鬼神,10500,True,S40,徳川幕府,10652
148,S41,自田無言同盟,10500,True,S42,立花家,10300
149,S2,戦国の休憩所,4300,-1,S45,日ノ本一の兵,7957
150,S40,伊賀甲賀忍法,12728,False,S56,桜花乱舞,13200
151,S56,悪鬼羅刹,12700,True,S15,紅魔曇那,12000
152,S57,加賀産上,10432,True,S54,呂奉先,10100
153,S40,南国丸,4296,-1,S55,新信長の野望,5600
154,S53,那月邪夢,12700,True,S43,白米,12600
155,S10,稲葉の白兎,10500,True,S44,スナイパー,10400
156,S48,国士無双,12700,False,S52,不撓不屈,12500
157,S53,葉月,10469,True,S38,Largo,10600
158,S57,毘・北陸軍談,10531,True,S54,【鏡花水月】,10400
159,S57,竜宮城,12700,True,S51,緋色の翼,11800
