,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
49,S54,ゆずまみれ,14600,False,S58,戦争屋,14200
50,S53,ほたるの里k,12400,False,S51,六文銭,12400
51,S46,虹霧島,16800,True,S49,東海一,17800
52,S55,酒と肴,14600,False,S51,青天の霹靂,14300
53,S47,秘境,12400,False,S39,攻城は昼,12681
54,S50,絶頂,12400,True,S50,鈴蘭学園,12400
55,S40,春夏秋冬倉庫,10200,False,S5,整武隊,10400
56,S51,珍棒會,12400,False,S56,島津家,12100
57,S49,鬼猫城,14600,True,S53,花魁,14600
58,S51,六文銭,12400,True,S53,ほたるの里k,12400
59,S52,三英傑,12400,False,S21,味噌カツ帝国,12100
60,S50,鈴蘭学園,12400,False,S50,絶頂,12400
61,S53,花魁,14600,False,S49,鬼猫城,14600
62,S55,竜騰虎闘,14600,False,S56,天地人,14219
63,S55,武田家,12400,True,S1,白地城,12100
64,S46,親父組,16300,False,S50,晴天の霹靂,17300
65,S53,大文字,11800,True,S47,きゃば城同盟,11879
66,S54,ピクニック,16300,False,S54,真聖育成部隊,17300
67,S50,雲心親衛隊,9700,True,S53,白夜鬼神,9700
68,S54,チカニバル2,9700,False,S5,猫もふもふ,10400
69,S55,百鬼夜行,11900,False,S55,越後社中,11900
70,S49,戦国の休憩所,16300,False,S51,新選組猫隊,18300
71,S48,ロンちゃんズ,14100,True,S44,スナイパー,13600
72,S51,織田同志会,11900,True,S38,Largo,11700
73,S52,八幡大菩薩,14100,False,S56,武装戦線,14300
74,S48,加賀野菜,16300,True,S41,黎明,16100
75,S53,白夜鬼神,9700,False,S50,雲心親衛隊,9700
76,S55,夢幻泡影,14100,False,S37,八咫烏,14800
77,S47,きゃば城同盟,11879,False,S53,大文字,11800
78,S47,りつ村,14100,False,S39,桜花爛漫,14300
79,S55,越後社中,11900,True,S55,百鬼夜行,11900
80,S52,不撓不屈,13600,False,S48,月光,13600
81,S42,立花家,11400,True,S6,新・酒池肉林,10487
82,S38,以心伝心,11468,True,S3,雛桜,10400
83,S46,夢幻の如く,13600,False,S52,煌月,13600
84,S52,煌月,13600,True,S46,夢幻の如く,13600
85,S43,白米,9300,True,S41,桃源郷サブ,9221
86,S43,武神姫,9300,False,S38,仔猫屋敷,10400
87,S54,【鏡花水月】,9300,True,S51,晴天霹靂,8800
88,S48,くま牧場,15800,False,S47,越後平野,15100
89,S47,毘沙門天,13560,True,S40,徳川幕府,13900
90,S53,不惜身命,11440,True,S9,農民,10500
91,S42,自由の翼,11300,False,S15,紅魔曇那,10900
92,S41,桃源郷サブ,9221,False,S43,白米,9300
93,S44,スナイパー,13600,False,S48,ロンちゃんズ,14100
94,S48,月光,13600,True,S52,不撓不屈,13600
95,S54,孤狼の血,9200,-1,S51,新女神転生,8900
96,S4,無給休暇,15300,True,S6,皇国軍,15300
97,S51,新女神転生,8900,-1,S54,孤狼の血,9200
98,S51,晴天霹靂,8800,False,S54,【鏡花水月】,9300
99,S11,ねこ団,15300,False,S3,Rena軍,15300
100,S53,おにぎり,8700,True,S39,昴の星,8200
101,S15,紅魔曇那,10900,True,S42,自由の翼,11300
102,S55,新信長の野望,8800,False,S57,毘・北陸軍談,7231
103,S6,皇国軍,15300,False,S4,無給休暇,15300
104,S3,西本願寺宗家,15300,True,S55,煌黒龍,15100
105,S1,獅子奮迅,10900,True,S49,毘沙門天,11298
106,S5,れいれい,15300,True,S11,楽市楽座,15600
107,S31,奥州守護隊,13100,True,S54,日本帝国,12900
108,S41,極楽桜花,13100,True,S38,シブサワ,13400
109,S3,Rena軍,15300,True,S11,ねこ団,15300
110,S9,イニ義,13100,True,S53,飛翔隊,12900
111,S4,十万一心,15300,True,S39,六文銭,15600
112,S9,農民,10500,False,S53,不惜身命,11440
113,S4,空腹虫,8400,False,S57,鬼神,7200
114,S11,水車,8400,-1,S2,戦国の休憩所,7300
115,S43,焔,10400,False,S40,伊賀甲賀忍法,9428
116,S37,八咫烏,14800,True,S55,夢幻泡影,14100
117,S38,仔猫屋敷,10400,True,S43,武神姫,9300
118,S6,薩摩集,14800,True,S56,桜花乱舞,14300
119,S8,梁山泊,10313,True,S43,ゆっくり党,9802
120,S6,とりま同盟,12600,False,S57,龍の里,12100
121,S5,整武隊,10400,True,S40,春夏秋冬倉庫,10200
122,S39,攻城は昼,12681,True,S47,秘境,12400
123,S6,新・酒池肉林,10487,False,S42,立花家,11400
124,S39,昴の星,8200,False,S53,おにぎり,8700
125,S5,猫もふもふ,10400,True,S54,チカニバル2,9700
126,S37,行雲流水,10400,True,S43,鷹,11200
127,S3,雛桜,10400,False,S38,以心伝心,11468
128,S1,白地城,12100,False,S55,武田家,12400
129,S56,桜花乱舞,14300,False,S6,薩摩集,14800
130,S39,桜花爛漫,14300,True,S47,りつ村,14100
131,S43,ゆっくり党,9802,False,S8,梁山泊,10313
132,S56,武装戦線,14300,True,S52,八幡大菩薩,14100
133,S56,アルデンテ,9900,True,S53,葉月,9369
134,S56,島津家,12100,True,S51,珍棒會,12400
135,S51,青天の霹靂,14300,True,S55,酒と肴,14600
136,S57,龍の里,12100,True,S6,とりま同盟,12600
137,S58,戦争屋,14200,True,S54,ゆずまみれ,14600
138,S21,味噌カツ帝国,12100,True,S52,三英傑,12400
139,S53,餓狼,9900,True,S9,挑,10200
140,S44,華,12100,False,S56,暴力反対,12100
141,S10,まったり野望,7800,-1,S40,南国丸,7298
142,S56,天地人,14219,True,S55,竜騰虎闘,14600
143,S56,暴力反対,12100,True,S44,華,12100
144,S56,戦国義心,11572,True,S10,稲葉の白兎,11600
145,S58,夜凪,13700,True,S10,煌龍家,13400
146,S40,男の修行,13800,True,S57,竜宮城,13800
147,S57,鬼神,7200,True,S4,空腹虫,8400
148,S41,自田無言同盟,11600,False,S53,那月邪夢,11600
149,S2,戦国の休憩所,7300,-1,S11,水車,8400
150,S40,伊賀甲賀忍法,9428,True,S43,焔,10400
151,S56,悪鬼羅刹,11600,True,S23,百鬼夜行,11700
152,S57,加賀産上,11532,False,S51,天真爛漫,11700
153,S40,南国丸,7298,-1,S10,まったり野望,7800
154,S53,那月邪夢,11600,True,S41,自田無言同盟,11600
155,S10,稲葉の白兎,11600,False,S56,戦国義心,11572
156,S48,国士無双,13800,True,S25,風林火山,13400
157,S53,葉月,9369,False,S56,アルデンテ,9900
158,S57,毘・北陸軍談,7231,True,S55,新信長の野望,8800
159,S57,竜宮城,13800,False,S40,男の修行,13800
