,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
41,S53,飛翔隊,15100,False,S6,とりま同盟,14800
42,S54,真聖育成部隊,17300,False,S3,Rena軍,19700
43,S21,秋天一碧,6484,-1,S39,昴の星,4100
44,S49,王帝月ノ宮,12900,True,S46,夢幻の如く,13583
45,S41,修羅,17265,False,S4,十万一心,19651
46,S55,妖煌の摩天楼,17300,False,S3,西本願寺宗家,19700
47,S51,緋色の翼,10700,False,S43,天地を喰らう,11200
48,S9,挑,6100,-1,S2,戦国の休憩所,3300
49,S54,ゆずまみれ,14600,True,S11,楽市楽座,15600
50,S53,ほたるの里k,12400,False,S50,鈴蘭学園,12444
51,S46,虹霧島,16849,False,S4,無給休暇,19700
52,S55,酒と肴,14600,False,S39,攻城は昼,14881
53,S47,秘境,10200,True,S50,絶頂,10156
54,S50,絶頂,10156,False,S47,秘境,10200
55,S40,春夏秋冬倉庫,8000,True,S2,黄巾党,9116
56,S51,珍棒會,14600,False,S56,桜花乱舞,14300
57,S49,鬼猫城,16753,True,S48,加賀野菜,16382
58,S51,六文銭,12400,True,S39,桜花爛漫,12100
59,S52,三英傑,12400,True,S43,風林火山,11700
60,S50,鈴蘭学園,12444,True,S53,ほたるの里k,12400
61,S53,花魁,14600,False,S31,奥州守護隊,15300
62,S55,竜騰虎闘,14600,True,S51,天真爛漫,13900
63,S55,武田家,14600,True,S11,ねこ団,15300
64,S46,親父組,11900,False,S51,織田同志会,11900
65,S53,大文字,11800,False,S52,八幡大菩薩,11900
66,S54,ピクニック,14100,True,S51,雲外蒼天,13900
67,S50,雲心親衛隊,7600,-1,S42,自由の翼,7000
68,S54,チカニバル2,5600,-1,S51,新女神転生,4900
69,S55,百鬼夜行,9700,False,S44,華,9943
70,S49,戦国の休憩所,16300,False,S21,味噌カツ帝国,16500
71,S48,ロンちゃんズ,14191,True,S56,悪鬼羅刹,13800
72,S51,織田同志会,11900,True,S46,親父組,11900
73,S52,八幡大菩薩,11900,True,S53,大文字,11800
74,S48,加賀野菜,16382,False,S49,鬼猫城,16753
75,S53,白夜鬼神,9700,False,S53,餓狼,9900
76,S55,夢幻泡影,14176,False,S56,島津家,14300
77,S47,きゃば城同盟,9679,False,S37,ATK48,9500
78,S47,りつ村,11900,False,S38,仔猫屋敷,12600
79,S55,越後社中,11900,True,S41,黎明,11700
80,S52,不撓不屈,13600,False,S55,天使の森,12857
81,S42,立花家,9200,True,S25,風林火山,9100
82,S38,以心伝心,13668,False,S54,上善如水,12900
83,S46,夢幻の如く,13583,False,S49,王帝月ノ宮,12900
84,S52,煌月,13600,False,S54,日本帝国,12900
85,S43,白米,11500,False,S42,ぱん親衛隊,10700
86,S43,武神姫,5200,-1,S55,新信長の野望,4600
87,S54,【鏡花水月】,9300,True,S45,日ノ本一の兵,6957
88,S48,くま牧場,13600,True,S10,煌龍家,13400
89,S47,毘沙門天,11308,False,S40,伊賀甲賀忍法,11628
90,S53,不惜身命,11414,False,S57,加賀産上,11532
91,S42,自由の翼,7000,-1,S50,雲心親衛隊,7600
92,S41,桃源郷サブ,6921,-1,S11,水車,4400
93,S44,スナイパー,9300,False,S53,おにぎり,8674
94,S48,月光,11400,True,S38,シブサワ,11217
95,S54,孤狼の血,5026,-1,S51,晴天霹靂,6600
96,S4,無給休暇,19700,True,S46,虹霧島,16849
97,S51,新女神転生,4900,-1,S54,チカニバル2,5600
98,S51,晴天霹靂,6600,-1,S54,孤狼の血,5026
99,S11,ねこ団,15300,False,S55,武田家,14600
100,S53,おにぎり,8674,True,S44,スナイパー,9300
101,S15,紅魔曇那,10900,False,S53,葉月,11569
102,S55,新信長の野望,4600,-1,S43,武神姫,5200
103,S6,皇国軍,17500,True,S55,風林火山,17300
104,S3,西本願寺宗家,19700,True,S55,妖煌の摩天楼,17300
105,S1,獅子奮迅,13100,True,S54,天歌夢奏,12843
106,S5,れいれい,17500,True,S49,東海一,20000
107,S31,奥州守護隊,15300,True,S53,花魁,14600
108,S41,極楽桜花,15300,True,S5,整武隊,14800
109,S3,Rena軍,19700,True,S54,真聖育成部隊,17300
110,S9,イニ義,17500,True,S56,天地人,18619
111,S4,十万一心,19651,True,S41,修羅,17265
112,S9,農民,8496,False,S38,Largo,9500
113,S4,空腹虫,4200,-1,S40,南国丸,3296
114,S11,水車,4400,-1,S41,桃源郷サブ,6921
115,S43,焔,10400,True,S8,梁山泊,10313
116,S37,八咫烏,19200,True,S39,六文銭,17800
117,S38,仔猫屋敷,12600,True,S47,りつ村,11900
118,S6,薩摩集,12600,False,S56,戦国義心,13772
119,S8,梁山泊,10313,False,S43,焔,10400
120,S6,とりま同盟,14800,True,S53,飛翔隊,15100
121,S5,整武隊,14800,False,S41,極楽桜花,15300
122,S39,攻城は昼,14881,True,S55,酒と肴,14600
123,S6,新・酒池肉林,10487,False,S5,猫もふもふ,10400
124,S39,昴の星,4100,-1,S21,秋天一碧,6484
125,S5,猫もふもふ,10400,True,S6,新・酒池肉林,10487
126,S37,行雲流水,12600,True,S51,我武者羅,13330
127,S3,雛桜,10400,False,S1,白地城,9900
128,S1,白地城,9900,True,S3,雛桜,10400
129,S56,桜花乱舞,14300,True,S51,珍棒會,14600
130,S39,桜花爛漫,12100,False,S51,六文銭,12400
131,S43,ゆっくり党,9704,False,S40,徳川幕府,9552
132,S56,武装戦線,16500,False,S58,戦争屋,16400
133,S56,アルデンテ,14300,False,S57,竜宮城,13800
134,S56,島津家,14300,True,S55,夢幻泡影,14176
135,S51,青天の霹靂,16500,True,S50,毘沙門天,16100
136,S57,龍の里,14300,True,S53,那月邪夢,13800
137,S58,戦争屋,16400,True,S56,武装戦線,16500
138,S21,味噌カツ帝国,16500,True,S49,戦国の休憩所,16300
139,S53,餓狼,9900,True,S53,白夜鬼神,9700
140,S44,華,9943,True,S55,百鬼夜行,9700
141,S10,まったり野望,3800,-1,S43,鷹,6900
142,S56,天地人,18619,False,S9,イニ義,17500
143,S56,暴力反対,16500,True,S58,夜凪,15900
144,S56,戦国義心,13772,True,S6,薩摩集,12600
145,S58,夜凪,15900,False,S56,暴力反対,16500
146,S40,男の修行,16000,True,S48,スナック森蘭,16100
147,S57,鬼神,11600,True,S48,国士無双,11600
148,S41,自田無言同盟,11600,True,S10,稲葉の白兎,11600
149,S2,戦国の休憩所,3300,-1,S9,挑,6100
150,S40,伊賀甲賀忍法,11628,True,S47,毘沙門天,11308
151,S56,悪鬼羅刹,13800,False,S48,ロンちゃんズ,14191
152,S57,加賀産上,11532,True,S53,不惜身命,11414
153,S40,南国丸,3296,-1,S4,空腹虫,4200
154,S53,那月邪夢,13800,False,S57,龍の里,14300
155,S10,稲葉の白兎,11600,False,S41,自田無言同盟,11600
156,S48,国士無双,11600,False,S57,鬼神,11600
157,S53,葉月,11569,True,S15,紅魔曇那,10900
158,S57,毘・北陸軍談,11631,True,S23,百鬼夜行,11700
159,S57,竜宮城,13800,True,S56,アルデンテ,14300
