Unnamed: 0,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point
44,S49,王帝月ノ宮,11800,False,S11,ねこ団,13100
45,S41,修羅,16200,True,S53,花魁,14600
46,S55,妖煌の摩天楼,16200,True,S47,越後平野,15100
47,S51,緋色の翼,11800,False,S37,八咫烏,12600
48,S9,挑,11300,False,S47,秘境,12400
49,S54,ゆずまみれ,13500,False,S46,虹霧島,14600
50,S53,ほたるの里k,11300,False,S56,天地人,12100
51,S46,虹霧島,15700,True,S54,ゆずまみれ,14600
52,S55,酒と肴,15700,True,S50,絶頂,14600
53,S47,秘境,13500,True,S9,挑,12400
54,S50,絶頂,13500,False,S55,酒と肴,14600
55,S40,春夏秋冬倉庫,11300,False,S6,薩摩集,12600
56,S51,珍棒會,13500,True,S44,華,12100
57,S49,鬼猫城,13500,False,S50,晴天の霹靂,15100
58,S51,六文銭,13500,True,S55,武田家,12400
59,S52,三英傑,13500,False,S55,煌黒龍,15100
60,S50,鈴蘭学園,13500,True,S43,焔,12600
61,S53,花魁,13500,False,S41,修羅,15100
62,S55,竜騰虎闘,13500,False,S54,真聖育成部隊,15100
63,S55,武田家,11300,False,S51,六文銭,12400
64,S46,親父組,15200,True,S37,ATK48,13900
65,S53,大文字,13000,True,*,*,*
66,S54,ピクニック,15200,True,S51,天真爛漫,13900
67,S50,雲心親衛隊,10800,False,S56,桜花乱舞,12100
68,S54,チカニバル2,10800,False,S56,武装戦線,12100
69,S55,百鬼夜行,13000,False,S9,安芸紅葉,13900
70,S49,戦国の休憩所,15200,True,S23,百鬼夜行,13900
71,S48,ロンちゃんズ,13000,True,S47,きゃば城同盟,11900
72,S51,織田同志会,10800,False,S57,竜宮城,11600
73,S52,八幡大菩薩,13000,False,S48,加賀野菜,14100
74,S48,加賀野菜,15200,True,S52,八幡大菩薩,14100
75,S53,白夜鬼神,10800,False,S55,越後社中,11900
76,S55,夢幻泡影,13000,False,S47,りつ村,14100
77,S47,きゃば城同盟,10800,False,S48,ロンちゃんズ,11900
78,S47,りつ村,15200,True,S55,夢幻泡影,14100
79,S55,越後社中,13000,True,S53,白夜鬼神,11900
80,S52,不撓不屈,14700,True,S45,日ノ本一の兵,13400
81,S42,立花家,10300,False,S53,那月邪夢,11600
82,S38,以心伝心,10300,False,S57,加賀産上,11600
83,S46,夢幻の如く,14700,True,S49,毘沙門天,13400
84,S52,煌月,12500,False,S44,じじいの罠,13400
85,S43,白米,10300,False,S47,毘沙門天,11400
86,S43,武神姫,10400,False,S41,自田無言同盟,11600
87,S54,【鏡花水月】,10400,False,S41,極楽桜花,10900
88,S48,くま牧場,14700,True,S48,月光,13600
89,S47,毘沙門天,12500,True,S43,白米,11400
90,S53,不惜身命,12500,False,S38,シブサワ,13400
91,S42,自由の翼,12500,True,*,*,*
92,S41,桃源郷サブ,10300,False,S48,国士無双,11600
93,S44,スナイパー,14700,True,S43,鷹,13400
94,S48,月光,12500,False,S48,くま牧場,13600
95,S54,孤狼の血,10300,False,S40,男の修行,11600
96,S4,無給休暇,14200,True,S2,黄巾党,13400
97,S51,新女神転生,9800,-1,S11,水車,10400
98,S51,晴天霹靂,9800,-1,S4,空腹虫,10500
99,S11,ねこ団,14200,True,S49,王帝月ノ宮,12900
100,S53,おにぎり,9800,False,S9,農民,10500
101,S15,紅魔曇那,12000,False,S6,皇国軍,13100
102,S55,新信長の野望,9800,False,S31,奥州守護隊,10900
103,S6,皇国軍,14200,True,S15,紅魔曇那,13100
104,S3,西本願寺宗家,14200,True,S54,天歌夢奏,12900
105,S1,獅子奮迅,9800,False,S9,イニ義,10900
106,S5,れいれい,14200,True,S42,ぱん親衛隊,12900
107,S31,奥州守護隊,12000,True,S55,新信長の野望,10900
108,S41,極楽桜花,12000,True,S54,【鏡花水月】,11500
109,S3,Rena軍,14200,True,S53,飛翔隊,12900
110,S9,イニ義,12000,True,S1,獅子奮迅,10900
111,S4,十万一心,14200,True,S54,上善如水,12900
112,S9,農民,11600,True,S53,おにぎり,10900
113,S4,空腹虫,11600,True,S53,おにぎり,10900
114,S11,水車,9300,-1,S51,新女神転生,10900
115,S43,焔,11500,False,S50,鈴蘭学園,12400
116,S37,八咫烏,13700,True,S51,緋色の翼,12900
117,S38,仔猫屋敷,9300,False,S5,整武隊,10400
118,S6,薩摩集,13700,True,S40,春夏秋冬倉庫,12400
119,S8,梁山泊,11500,True,S6,新・酒池肉林,10400
120,S6,とりま同盟,13700,True,S5,猫もふもふ,12600
121,S5,整武隊,11500,True,S38,仔猫屋敷,10400
122,S39,攻城は昼,13700,True,S37,行雲流水,12600
123,S6,新・酒池肉林,9300,False,S8,梁山泊,10400
124,S39,昴の星,9300,False,S3,雛桜,10400
125,S5,猫もふもふ,11500,False,S6,とりま同盟,12600
126,S37,行雲流水,11500,False,S39,攻城は昼,12600
127,S3,雛桜,11500,True,S39,昴の星,10400
128,S1,白地城,11000,True,S43,ゆっくり党,9900
129,S56,桜花乱舞,13200,True,S50,雲心親衛隊,11900
130,S39,桜花爛漫,13200,True,S53,餓狼,12100
131,S43,ゆっくり党,8800,False,S1,白地城,9900
132,S56,武装戦線,13200,True,S54,チカニバル2,11900
133,S56,アルデンテ,11000,True,S10,まったり野望,9900
134,S56,島津家,11000,True,S57,毘・北陸軍談,9400
135,S51,青天の霹靂,13200,True,S56,悪鬼羅刹,11600
136,S57,龍の里,11000,True,S57,鬼神,9400
138,S21,味噌カツ帝国,11000,True,S40,南国丸,9400
139,S53,餓狼,11000,False,S39,桜花爛漫,12100
140,S44,華,11000,False,S51,珍棒會,12400
141,S10,まったり野望,8800,False,S56,アルデンテ,9900
142,S56,天地人,13200,True,S53,ほたるの里k,12400
143,S56,暴力反対,11000,True,S53,葉月,9400
144,S56,戦国義心,10500,True,S40,伊賀甲賀忍法,9400
145,S58,夜凪,10500,True,S40,伊賀甲賀忍法,9400
146,S40,男の修行,12700,True,S54,孤狼の血,11400
147,S57,鬼神,8300,False,S57,龍の里,9900
148,S41,自田無言同盟,12700,True,S43,武神姫,11500
149,S2,戦国の休憩所,8300,False,S10,稲葉の白兎,9400
150,S40,伊賀甲賀忍法,8300,False,S56,戦国義心,9400
151,S56,悪鬼羅刹,10500,False,S51,青天の霹靂,12100
152,S57,加賀産上,12700,True,S38,以心伝心,11400
153,S40,南国丸,8300,False,S21,味噌カツ帝国,9900
154,S53,那月邪夢,12700,True,S42,立花家,11400
155,S10,稲葉の白兎,10500,True,S2,戦国の休憩所,9400
156,S48,国士無双,12700,True,S41,桃源郷サブ,11400
157,S53,葉月,8300,False,S56,暴力反対,9900
158,S57,毘・北陸軍談,8300,False,S56,島津家,9900
159,S57,竜宮城,12700,True,S51,織田同志会,11900
