,Server,Name,Point,Winner,Opp_team_server,Opp_team_name,Opp_team_point,Similarity
87,S19,乙女桔梗,28668,True,S25,勝鬨で候,28900,2
88,S5,白虎隊,24200,True,S21,華光燐,23200,2
89,S5,臥龍戴天,26404,True,S38,爆弾一味,25900,2
90,S6,創造主,26400,False,S20,華,25903,2
91,S4,太陽の子,26400,False,S9,武装農民,26487,2
92,S3,成田長親,28600,False,S21,蟹江警備隊,27970,2
93,S23,鬼神,24297,True,S22,蝉時雨,24400,2
94,S27,空中庭園,19897,False,S7,続、不協和音,23000,2
95,S34,最後の晩餐,30800,False,S34,九州探題,30600,2
96,S26,桜花乱舞,25900,True,S30,閻魔,26900,2
97,S35,光風霽月,25900,True,S12,鎮西一,25400,2
98,S37,威風凛々,25900,False,S4,RED,25700,2
99,S3,夜桜,25900,True,S26,姫のワルツ,25400,2
100,S15,葉隠,21402,False,S1,パッショーネ,22200,2
101,S2,天下蒼生,32500,True,S20,絆,33274,2
102,S36,魔法陣,25897,False,S18,薔薇園,25400,2
103,S20,華,25903,True,S6,創造主,26400,2
104,S17,九州天皇會,30300,True,S26,倭寇,29600,2
105,S38,爆弾一味,25900,False,S5,臥龍戴天,26404,2
106,S12,薔薇の獅子団,23700,False,S12,四国万来,24400,2
107,S25,梅の花,21598,False,S17,BASARA,22500,2
108,S8,羅針盤,25900,True,S8,惡質,25400,2
109,S8,和気藹々,28100,False,S10,一人旅,27861,2
110,S35,太郎丸,30300,False,S1,夜月風雪,30188,2
111,S17,極楽浄土,30300,False,S1,風の如く,30100,2
112,S30,秦国,27600,True,S4,百万一心,27856,2
113,S37,武尊会,25400,True,S5,華笠衆,25400,2
114,S39,風林火山,25400,False,S14,四国連合,25200,2
115,S18,薔薇園,25400,True,S36,魔法陣,25897,2
116,S8,アルナ軍,29800,False,S21,新日薙帝國,30486,2
117,S16,雅,23200,True,S19,乱舞,23000,2
118,S5,華笠衆,25400,False,S37,武尊会,25400,2
119,S7,鸞翔鳳集,27600,False,S33,武田家,27160,2
120,S31,義風堂々,27600,False,S9,月下翼松,26900,2
121,S27,不倶戴天,27600,False,S36,暁,27600,2
122,S21,華光燐,23200,False,S5,白虎隊,24200,2
123,S36,暁,27600,True,S27,不倶戴天,27600,2
124,S12,鎮西一,25400,False,S35,光風霽月,25900,2
125,S26,姫のワルツ,25400,False,S3,夜桜,25900,2
126,S8,惡質,25400,False,S8,羅針盤,25900,2
127,S13,【和華】,23200,True,S31,珍遊記,24744,2
128,S27,酔いどれ屋w,29300,True,S10,魔苦土那瑠怒,28800,2
129,S3,天神風,24900,False,S27,遊楽庵,24900,2
130,S18,RAVENS,31500,False,S7,合肥,30600,2
131,S27,遊楽庵,24900,True,S3,天神風,24900,2
132,S31,珍遊記,24744,False,S13,【和華】,23200,2
133,S10,八咫烏,27100,True,S28,倭国,27100,0
134,S8,天地不焦肆国,24840,True,S14,ジェダイ,24200,2
135,S21,花火百景,24900,True,S8,天道,24400,2
136,S28,倭国,27100,False,S10,八咫烏,27100,2
137,S6,赤備え,20659,False,S13,Lily,22200,0
138,S3,神算鬼謀,27100,True,S14,満足同盟,27003,2
139,S30,楽華隊,24900,True,S2,東南の風,24663,2
140,S21,百鬼夜行,22700,True,S31,無窮の夢,20100,2
141,S14,満足同盟,27003,False,S3,神算鬼謀,27100,2
142,S6,素寒貧,27100,True,S40,龍谷山,26900,2
143,S33,武田家,27160,True,S7,鸞翔鳳集,27600,2
144,S7,安芸諸国連合,28800,True,S13,自由の翼,29100,2
145,S15,越後同盟,17800,False,S7,歌舞伎衆,23000,0
146,S13,Lily,22200,True,S6,赤備え,20659,0
147,S16,戦国七雄,22200,False,S20,北陸遊撃隊,22200,2
148,S10,魔苦土那瑠怒,28800,False,S27,酔いどれ屋w,29300,2
149,S1,巨砲爆裂,24400,False,S3,鬼兵隊,24400,2
150,S8,システマ,28732,False,S31,八咫烏,29137,2
151,S25,天上天下,28800,False,S5,奇兵隊,28928,2
152,S28,百花繚乱,31000,True,S16,天下一品,30600,2
153,S22,蝉時雨,24400,False,S23,鬼神,24297,2
154,S3,鬼兵隊,24400,True,S1,巨砲爆裂,24400,2
155,S8,天道,24400,False,S21,花火百景,24900,2
156,S31,無窮の夢,20100,False,S21,百鬼夜行,22700,2
157,S20,北陸遊撃隊,22200,True,S16,戦国七雄,22200,2
158,S1,パッショーネ,22200,True,S15,葉隠,21402,2
159,S12,四国万来,24400,True,S12,薔薇の獅子団,23700,2
